timestep,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9
100,0.8314695954322815,0.5555702447891235,0.800000011920929,0.0,0.0,0.12943613529205322,-0.0583622083067894,-0.008476778864860535,0.08607758581638336,-0.09701450914144516,0.13022948801517487,-0.057797204703092575,0.0035559814423322678,0.05797361582517624,-0.06784316897392273,0.20395927131175995,-0.08840420097112656,-0.07273901253938675,-0.022499771788716316,-0.06075138971209526,0.0016301549039781094,0.0035349444951862097,0.02078091725707054,-0.02833756059408188,1.0326168537139893,-1.3257074356079102,-0.5362176895141602,-0.11243914812803268,-1.7255659103393555,-3.7350826263427734,-0.26439428329467773,0.2630312442779541,-0.3376697897911072,-0.4765129089355469,-4.952660083770752,-0.9409362077713013,-2.385378837585449,-1.7031923532485962,-0.033678263425827026,-0.11534993350505829,0.004619169980287552,-1.7387255430221558,-0.25541529059410095,0.3625604510307312,-2.0423712730407715,-3.983682155609131,0.30452191829681396,0.38107430934906006,-0.5033001899719238,-0.03527000546455383,-5.474786758422852,0.12943613461996376,-0.058362208283720504,-0.008476779284432455,0.0860775886041143,-0.0970145127387892,0.13022949244216797,-0.05779720628564017,0.0035559813614778907,0.057973615507513336,-0.06784316928133562,4.079185509254329,-1.7680840182500983,-1.4547803226194116,-0.4499954206162019,-1.215027821441137,0.03260309769533888,0.07069888952653099,0.41561833987067287,-0.5667511973367465,20.65233621551947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.826279220162261,8.805984551773525,4.533876553546884,-2.093117282315966,3.7420979770622003,-2.702399141929376,3.255735708558817,-1.3179746468415765,-1.7781633384405606,-61.88916547727707
110,0.8819212913513184,0.4713967442512512,0.800000011920929,0.0,0.0,0.17448413372039795,-0.0774039551615715,-0.02479497715830803,0.07984969764947891,-0.10939925163984299,0.1303686797618866,-0.05691220983862877,0.005087211262434721,0.051040105521678925,0.008567570708692074,0.24432839453220367,-0.10431509464979172,-0.08850713074207306,-0.03771452605724335,-0.06319718807935715,0.0010408904636278749,0.002553564263507724,0.0086679020896554,-0.09888345003128052,1.237358570098877,-1.7387255430221558,-0.25541529059410095,0.3625604510307312,-2.0423712730407715,-3.983682155609131,0.30452191829681396,0.38107430934906006,-0.5033001899719238,-0.03527000546455383,-5.474786758422852,-1.1388311386108398,-2.6712965965270996,-2.0032379627227783,-0.042002007365226746,-0.14067423343658447,-0.01397512573748827,-1.9624327421188354,-0.15271349251270294,0.4242302179336548,-2.326587677001953,-4.190041542053223,0.45053160190582275,0.3792470097541809,-0.7952101230621338,0.14225713908672333,-5.854885578155518,0.17448413355186063,-0.07740395149405825,-0.02479497721064372,0.07984969624114842,-0.1093992515011835,0.13036867800963434,-0.05691220983412178,0.0050872113276637125,0.05104010700503003,0.008567570572197432,4.886567978047439,-2.0863018259579507,-1.7701425422922576,-0.7542905393714858,-1.263943722527099,0.020817808908276916,0.051071283710703824,0.17335804284153894,-1.9776689937620962,24.74717137516809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.14938660517953,10.903142567517346,5.806327171089648,-0.9311162315314792,3.901230419082481,-2.6698269869175175,3.261518738915195,-0.6218183550778911,2.8706005609844865,-74.25008169607646
120,0.9238795042037964,0.3826834261417389,0.800000011920929,0.0,0.0,0.22953110933303833,-0.10026001185178757,-0.04424301162362099,0.07125009596347809,-0.12343096733093262,0.13052141666412354,-0.05645730718970299,0.007267303299158812,0.049713458865880966,0.05043211579322815,0.3014419972896576,-0.12353036552667618,-0.10487546771764755,-0.04945879802107811,-0.07396776974201202,0.00035811171983368695,0.0022524921223521233,0.011907685548067093,0.07309647649526596,-0.46488747000694275,-1.9624327421188354,-0.15271349251270294,0.4242302179336548,-2.326587677001953,-4.190041542053223,0.45053160190582275,0.3792470097541809,-0.7952101230621338,0.14225713908672333,-5.854885578155518,-1.5120000839233398,-3.148526430130005,-2.2951791286468506,-0.052190013229846954,-0.17246749997138977,-0.03378518670797348,-2.1584131717681885,0.2730346918106079,0.718898355960846,-2.458165168762207,-4.030032157897949,0.6990280747413635,0.33548033237457275,-1.13336980342865,0.3389803171157837,-5.664236545562744,0.22953111384431424,-0.10026001183586229,-0.04424301125961818,0.07125009820215322,-0.12343097006003644,0.1305214136836034,-0.056457308745108646,0.007267303310657313,0.0497134597523146,0.05043211401297197,6.028839925312493,-2.470607254635575,-2.0975093511961957,-0.9891759358359674,-1.4793553701158373,0.0071622341325623465,0.045049840391441026,0.23815371562234472,1.4619295725752526,-9.297749378427017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.67714205282376,13.427422474058464,7.177388278780951,0.11752387942177345,4.561497080407548,-2.631914976069755,3.2522890035321956,-0.8598072130801804,-7.368596302864634,27.84281602126808
130,0.9569403529167175,0.290284663438797,0.800000011920929,0.0,0.0,0.2884172797203064,-0.12456909567117691,-0.06279157102108002,0.06866633147001266,-0.1420072466135025,0.13030242919921875,-0.054794590920209885,0.01097799837589264,0.0476299412548542,0.12668851017951965,0.009402604773640633,0.008820611983537674,0.10396327823400497,0.4079987704753876,-0.27326786518096924,-0.021332619711756706,0.07245572656393051,0.07525498420000076,-0.179404154419899,1.113650918006897,-2.1584131717681885,0.2730346918106079,0.718898355960846,-2.458165168762207,-4.030032157897949,0.6990280747413635,0.33548033237457275,-1.13336980342865,0.3389803171157837,-5.664236545562744,-1.8570256233215332,-3.7673451900482178,-2.5139918327331543,-0.06441650539636612,-0.20705443620681763,-0.0564943291246891,-2.2795958518981934,0.6134029030799866,0.6096309423446655,-2.4600186347961426,-4.5052080154418945,0.8421042561531067,0.43205738067626953,-1.1871064901351929,0.16839630901813507,-5.406796932220459,0.2884172688843236,-0.12456909660504009,-0.062791572444032,0.06866633380117422,-0.14200725103449596,0.13030242711508816,-0.054794592272277995,0.0109779982448693,0.047629942587343516,0.12668851479308038,0.1880520902078251,0.17641224647074338,2.0792655374566205,8.159975409627066,-5.46535714383366,-0.42665237737287387,1.4491145027634347,1.5050996238428649,-3.5880831828801023,22.273019263460146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.332501648309948,6.944909056890175,-4.981965163489221,-27.226579580928167,16.538078682535474,-1.3260914101831414,-1.0596679719536248,-4.734858836425981,7.9064529933996965,-66.94574630517351
140,0.9807852506637573,0.19509032368659973,0.800000011920929,0.0,0.0,0.29009589552879333,-0.12116412818431854,-0.05708245560526848,0.08508975058794022,-0.10069829225540161,0.10708694159984589,-0.03556539863348007,0.012743884697556496,0.040302615612745285,0.18170101940631866,0.011838491074740887,0.02047324925661087,0.026111604645848274,-0.05915866419672966,1.4288309812545776,-0.15309962630271912,0.12950538098812103,0.01325890701264143,-0.10891932249069214,1.1481566429138184,-2.2795958518981934,0.6134029030799866,0.6096309423446655,-2.4600186347961426,-4.5052080154418945,0.8421042561531067,0.43205738067626953,-1.1871064901351929,0.16839630901813507,-5.406796932220459,-0.6887143850326538,-1.4821351766586304,-1.6303527355194092,-0.0710836797952652,-0.2266843467950821,-0.07306703925132751,-2.203453779220581,0.40245696902275085,0.44772177934646606,-2.4679129123687744,-4.384486198425293,0.7711268067359924,0.2890663743019104,-1.1278139352798462,0.2074361890554428,-5.5419111251831055,0.2900958890854894,-0.1211641303252815,-0.057082456856592925,0.08508974779669239,-0.10069829406442209,0.10708694424825642,-0.035565399674931684,0.012743884861996792,0.040302615931551315,0.18170101340187586,0.2367698205555736,0.4094650034139134,0.5222320889355565,-1.1831732759534657,28.576620610115494,-3.0619926591514077,2.5901077480742507,0.2651781377679615,-2.178386512612913,22.963133579547414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5122272433765085,6.04145280927515,-0.42504712967481106,0.1459299159927019,-85.62916353628206,7.044239092489095,-5.636399263726851,-1.0504121105438204,4.11700258194566,-69.07110175204411
150,0.9951847195625305,0.0980171412229538,0.800000011920929,0.0,0.0,0.2975083291530609,-0.11902910470962524,-0.059243910014629364,0.08840648084878922,-0.10259674489498138,0.06205631420016289,0.0018932801904156804,0.018448710441589355,0.03992409631609917,0.22648242115974426,0.05184192582964897,0.020394230261445045,-0.007692755665630102,-0.11879058182239532,1.0353362560272217,-0.28732830286026,0.2476840317249298,0.03452393412590027,-0.10312166810035706,1.43765127658844,-2.203453779220581,0.40245696902275085,0.44772177934646606,-2.4679129123687744,-4.384486198425293,0.7711268067359924,0.2890663743019104,-1.1278139352798462,0.2074361890554428,-5.5419111251831055,-0.08322557806968689,-0.7079741954803467,-1.844900369644165,-0.07084478437900543,-0.23873990774154663,-0.08979667723178864,-2.353367328643799,0.49961403012275696,0.36299821734428406,-2.505622625350952,-5.232132434844971,1.1259574890136719,0.231436088681221,-1.1812885999679565,0.1761263608932495,-6.030540466308594,0.29750833346400646,-0.11902910392382572,-0.05924390823213858,0.08840647982687898,-0.10259674594577459,0.062056315371833204,0.0018932802162704597,0.018448710963752366,0.039924095426032695,0.22648242285027037,1.0368385248397567,0.40788460354705763,-0.15385510907758237,-2.3758116520671493,20.706725353853116,-5.746565821772605,4.953680694134942,0.690478704934678,-2.0624334189672444,28.753025531539027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.060682243799398,5.9180924247883695,1.6464434918755186,3.5911757631262886,-62.017579315613574,15.99857115788115,-14.974638895381053,-2.4404103340790813,3.7918545313397716,-86.48555901746735
160,1.0,6.123234262925839e-17,0.800000011920929,0.0,0.0,0.30298876762390137,-0.11477790772914886,-0.07640919089317322,0.08429646492004395,-0.1307070553302765,-0.028716005384922028,0.0700751468539238,0.02328750491142273,0.05154148489236832,0.21727633476257324,-0.020445166155695915,0.020588623359799385,-0.1040688306093216,-0.028893886134028435,-0.11109961569309235,-0.6124332547187805,0.3343349099159241,-0.09731794148683548,0.05053029954433441,0.0017441093223169446,-2.353367328643799,0.49961403012275696,0.36299821734428406,-2.505622625350952,-5.232132434844971,1.1259574890136719,0.231436088681221,-1.1812885999679565,0.1761263608932495,-6.030540466308594,0.7192196846008301,0.8260678648948669,-2.2948598861694336,-0.06200588494539261,-0.24094049632549286,-0.11075916141271591,-2.2147631645202637,-0.09506092965602875,0.7114427089691162,-2.3529434204101562,-5.615688323974609,1.1744506359100342,0.12094482779502869,-0.875301718711853,0.08441603183746338,-6.3773932456970215,0.30298877689542464,-0.1147779104839024,-0.07640919109848489,0.084296465327916,-0.13070705344479625,-0.028716006125890495,0.07007514827948352,0.023287505473576695,0.05154148658809331,0.21727633986097172,-0.40890333520297495,0.4117724638891793,-2.0813766115987145,-0.5778777341378244,-2.221992259250678,-12.248665183045478,6.686697936254525,-1.9463588054526562,1.0106060192953534,0.03488218531756445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.833065532299568,5.651357237366606,7.772313656765841,-1.6382254107031669,6.79668383119683,37.32031567165425,-24.26460270553259,5.373326306886435,-6.124307253171659,-0.32192289581366507
170,0.9951847195625305,-0.0980171412229538,0.800000011920929,0.0,0.0,0.2833462357521057,-0.11647053807973862,-0.10121219605207443,0.0955979973077774,-0.14993169903755188,-0.17543213069438934,0.10776958614587784,0.007492686156183481,0.05127686262130737,0.21724043786525726,-0.14316532015800476,-0.017782432958483696,-0.13347454369068146,0.12482983618974686,-0.05533543974161148,-0.790656328201294,0.09841425716876984,-0.05781788006424904,-0.029962461441755295,-0.0021043396554887295,-2.2147631645202637,-0.09506092965602875,0.7114427089691162,-2.3529434204101562,-5.615688323974609,1.1744506359100342,0.12094482779502869,-0.875301718711853,0.08441603183746338,-6.3773932456970215,0.22455483675003052,1.951556921005249,-2.854538917541504,-0.05269736796617508,-0.22569550573825836,-0.1381525993347168,-2.0563406944274902,0.09355415403842926,1.0065269470214844,-2.1538572311401367,-5.923022747039795,1.4034669399261475,0.3106954097747803,-0.6374822854995728,-0.15116733312606812,-6.309817314147949,0.28334622259312103,-0.1164705397334575,-0.10121219904186997,0.09559799694050602,-0.14993170365887454,-0.17543212592211502,0.10776958696528202,0.007492686099230734,0.05127686412689593,0.2172404385282144,-2.863306274213741,-0.35564865056054346,-2.669490822011289,2.496596759461845,-1.1067088309039017,-15.8131269905542,1.968285181316881,-1.156357571561504,-0.5992492330445527,-0.04208679322005978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9229943707788024,8.05517833568908,10.032716446871266,-11.313710156005776,3.47005819637058,50.9480234901049,-12.371030761867564,3.3192189926998976,-1.2788641484800978,-0.09098005886803506
180,0.9807852506637573,-0.19509032368659973,0.800000011920929,0.0,0.0,0.2992507219314575,-0.12009646743535995,-0.10679487138986588,0.1121608093380928,-0.14262551069259644,-0.20754306018352509,0.11196410655975342,0.002705216873437166,-0.008215152658522129,0.18685553967952728,0.011028274893760681,0.013017382472753525,0.0743422880768776,0.15812252461910248,-0.24752935767173767,-0.0018921358278021216,-0.01758011430501938,-0.024047425016760826,-0.1573956459760666,0.4077238440513611,-2.0563406944274902,0.09355415403842926,1.0065269470214844,-2.1538572311401367,-5.923022747039795,1.4034669399261475,0.3106954097747803,-0.6374822854995728,-0.15116733312606812,-6.309817314147949,-0.4543313980102539,-2.4999637603759766,-0.6076669692993164,-0.05030885338783264,-0.23934487998485565,-0.1566428393125534,-1.7752281427383423,-0.6390935778617859,0.2799539566040039,-1.9184510707855225,-6.389516830444336,1.0511168241500854,0.488014817237854,-0.291835755109787,-0.454292356967926,-5.623253345489502,0.2992507237082028,-0.12009646970543396,-0.10679487126995255,0.11216080904189979,-0.14262551100621357,-0.20754305388458563,0.11196410706873373,0.002705216929326299,-0.008215152636009955,0.1868555332366726,0.22056549967229505,0.26034764597066856,1.4868457998300395,3.1624506141797566,-4.950587216120203,-0.03784271743296576,-0.3516022906198818,-0.4809485115326437,-3.1479129059182416,8.154476997701344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.646710973180943,6.424745244414032,-2.3246399740910677,-13.97378420421526,14.994387159366823,4.26438922999061,-5.663039552264378,1.3887411960114049,9.936647875915321,-24.650286526340707
190,0.9569403529167175,-0.290284663438797,0.800000011920929,0.0,0.0,0.3061041831970215,-0.11901181936264038,-0.09617873281240463,0.1286436766386032,-0.1328914314508438,-0.20823316276073456,0.10479407012462616,8.366900874534622e-05,-0.012749308720231056,0.0754588395357132,0.007282563019543886,0.004973766393959522,0.0442715659737587,0.09679773449897766,-0.42992469668388367,-0.003932803403586149,-0.0452340804040432,-0.0026301753241568804,-0.09232084453105927,0.21879541873931885,-1.7752281427383423,-0.6390935778617859,0.2799539566040039,-1.9184510707855225,-6.389516830444336,1.0511168241500854,0.488014817237854,-0.291835755109787,-0.454292356967926,-5.623253345489502,-0.3277171850204468,-2.0393922328948975,-0.3977273404598236,-0.05376877635717392,-0.2625720500946045,-0.1606302708387375,-1.538268804550171,-1.3447308540344238,0.17944587767124176,-1.804031491279602,-6.076591968536377,0.7633230686187744,0.847148060798645,-1.0544453859329224,0.03465607762336731,-5.357494354248047,0.30610417315430016,-0.11901182149109117,-0.09617873096643939,0.12864368129115622,-0.13289143622518934,-0.20823315662554304,0.10479407052756248,8.366900550599722e-05,-0.01274930886589138,0.07545883878328183,0.14565126075464838,0.09947532697729317,0.88543130310207,1.9359546559407872,-8.598493869041064,-0.07865606878490411,-0.9046816002239526,-0.052603508682008915,-1.8464169034881373,4.375908285457768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.559037245349948,6.842283308533591,-0.732719289977422,-10.95361121946861,25.928373043348383,4.400631338865574,-3.573599430981891,0.1561371459359068,6.304209242417895,-13.203183695156588
200,0.9238795042037964,-0.3826834261417389,0.800000011920929,0.0,0.0,0.3134571611881256,-0.11856710910797119,-0.08851929754018784,0.1405898630619049,-0.14576363563537598,-0.20908015966415405,0.09534967690706253,-0.0011602420127019286,-0.014755426906049252,-0.03661350533366203,0.008507356978952885,0.0019739768467843533,0.04909716174006462,0.10647452622652054,-0.1242048591375351,-0.004297483246773481,-0.04682072624564171,-0.011060311459004879,-0.08207085728645325,0.3319179117679596,-1.538268804550171,-1.3447308540344238,0.17944587767124176,-1.804031491279602,-6.076591968536377,0.7633230686187744,0.847148060798645,-1.0544453859329224,0.03465607762336731,-5.357494354248047,-0.17422814667224884,-1.81052827835083,-0.35918426513671875,-0.055412523448467255,-0.28192469477653503,-0.163715660572052,-1.6824963092803955,-1.484015703201294,0.1599794626235962,-1.8548083305358887,-5.1123833656311035,0.870235800743103,0.6387038230895996,-1.1999998092651367,0.3669825792312622,-5.160224437713623,0.31345716823605746,-0.11856711014500185,-0.08851929585947982,0.140589857566002,-0.14576364217539925,-0.20908016266150042,0.09534967789856108,-0.0011602419745274193,-0.014755426472973603,-0.03661350620417409,0.1701471387431821,0.03947953595276016,0.9819432568852462,2.129490500749884,-2.4840972474885663,-0.08594966322790987,-0.9364145434958063,-0.22120623234116932,-1.6414171332833207,6.638358235890994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.779584780950695,6.99558800084183,-1.1754438534661422,-12.012065804889733,7.598055384641098,4.439452242913738,-2.911737043426246,0.6868235365140564,5.809576988228378,-19.87846120146881
210,0.8819212913513184,-0.4713967442512512,0.800000011920929,0.0,0.0,0.3188565969467163,-0.11807556450366974,-0.0822652280330658,0.14690089225769043,-0.13172347843647003,-0.20978611707687378,0.08664035052061081,-0.0018486640183255076,-0.015751514583826065,-0.13850435614585876,0.04942859336733818,-0.002308798022568226,-0.002543706214055419,-0.10127165168523788,0.9753576517105103,-0.003905207384377718,-0.040446363389492035,0.001947298995219171,-0.044444672763347626,0.24013227224349976,-1.6824963092803955,-1.484015703201294,0.1599794626235962,-1.8548083305358887,-5.1123833656311035,0.870235800743103,0.6387038230895996,-1.1999998092651367,0.3669825792312622,-5.160224437713623,0.11907842755317688,-1.219204306602478,-0.0383668951690197,-0.05547008290886879,-0.2947141230106354,-0.16479846835136414,-1.386478066444397,-1.6632885932922363,-0.3210510015487671,-1.7025209665298462,-4.8797783851623535,0.4403703808784485,0.6999205350875854,-1.1882671117782593,0.3526909351348877,-4.892563819885254,0.3188566054280447,-0.11807556306845964,-0.08226522588381434,0.14690089898114653,-0.13172347397941073,-0.2097861110808205,0.0866403475800028,-0.0018486639603296562,-0.015751514078796457,-0.13850436297928934,0.9885718796049316,-0.04617595837049132,-0.05087412258105972,-2.0254329852633615,19.50715302261585,-0.07810414563100615,-0.8089273032755063,0.03894597954389492,-0.8888934222619675,4.802645311337468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.34284774737569,7.223061659219052,1.797926885419466,0.20026299654422353,-58.38973559386813,4.430034658509428,-2.771638944973649,-0.07986465942509163,3.61177111151369,-14.269431571033115
220,0.8314695954322815,-0.5555702447891235,0.800000011920929,0.0,0.0,0.32390114665031433,-0.11772394925355911,-0.07710427790880203,0.1525878608226776,-0.14295104146003723,-0.2105506956577301,0.07937031239271164,-0.0021292935125529766,-0.015882723033428192,-0.24939996004104614,0.04664186015725136,-0.002278916072100401,-0.004280757624655962,-0.10517190396785736,0.8450073599815369,-0.0027569287922233343,-0.032902222126722336,0.0038653090596199036,-0.03882100433111191,0.18859000504016876,-1.386478066444397,-1.6632885932922363,-0.3210510015487671,-1.7025209665298462,-4.8797783851623535,0.4403703808784485,0.6999205350875854,-1.1882671117782593,0.3526909351348877,-4.892563819885254,0.31518369913101196,-0.8375746607780457,0.1266707479953766,-0.05254485830664635,-0.3065350353717804,-0.16473108530044556,-1.3545031547546387,-1.7479488849639893,-0.3200414776802063,-1.6761952638626099,-5.092415809631348,0.6724732518196106,0.5726048350334167,-1.1360070705413818,0.46745389699935913,-5.129786491394043,0.3239011596821783,-0.11772395238691521,-0.07710427766280542,0.15258786357533505,-0.14295104063328914,-0.2105506919838756,0.07937031363596488,-0.0021292934697625817,-0.015882722628610128,-0.24939996327045721,0.9328371848647817,-0.0455783200787524,-0.0856151520976568,-2.1034380658910883,16.900146743675364,-0.05513857654954975,-0.6580444232298359,0.07730617909414558,-0.7764200568517863,3.7718001366182605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.27653474823791,7.2001721034511705,1.798931009549079,0.2067996546598625,-50.5574891903928,4.376429569326161,-2.7880855484683846,-0.1893326678871851,3.2822235282719667,-11.066000446584324
230,0.7730104327201843,-0.6343932747840881,0.800000011920929,0.0,0.0,0.3271110951900482,-0.11714113503694534,-0.07436202466487885,0.16368359327316284,-0.16875500977039337,-0.21102815866470337,0.07364603877067566,-0.0027200314216315746,-0.014172615483403206,-0.3646133840084076,0.02962968684732914,0.01037625316530466,0.00140820920933038,0.05314372852444649,-0.04879557341337204,-0.0017826157854869962,-0.025377532467246056,0.001750538358464837,-0.01502126082777977,0.18471691012382507,-1.3545031547546387,-1.7479488849639893,-0.3200414776802063,-1.6761952638626099,-5.092415809631348,0.6724732518196106,0.5726048350334167,-1.1360070705413818,0.46745389699935913,-5.129786491394043,0.5899394750595093,-0.8620266914367676,-0.011531258933246136,-0.04981936886906624,-0.31365421414375305,-0.16313008964061737,-1.3246339559555054,-1.4114410877227783,-0.052137576043605804,-1.579810380935669,-4.889397621154785,0.7281901836395264,0.27479660511016846,-0.6900646090507507,0.3234561085700989,-4.280765533447266,0.3271111046370326,-0.11714113561743196,-0.07436202342438113,0.1636835871708623,-0.1687550112336948,-0.21102816423330362,0.07364603536993344,-0.0027200314137780803,-0.014172615767512947,-0.36461337559647433,0.5925937487846508,0.20752507139625984,0.028164185205739836,1.062874569848864,-0.9759114997932492,-0.03565231612372208,-0.5075506468158528,0.03501076711147892,-0.30042522537436556,3.694338343394108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.320003339094605,6.405892922857138,1.402747912870403,-9.735967196381083,3.0964895106134422,4.327520233037238,-2.8961101817484476,-0.05063167305887516,1.7516326221738736,-10.718401654585849
240,0.7071067690849304,-0.7071067690849304,0.800000011920929,0.0,0.0,0.34115979075431824,-0.11397247761487961,-0.07746054977178574,0.16864660382270813,-0.17665454745292664,-0.21135461330413818,0.06912381201982498,-0.0020888790022581816,-0.008325943723320961,-0.46975448727607727,0.09260942041873932,0.01658431999385357,-0.027305223047733307,0.008913759142160416,-0.03458118811249733,-0.0012915460392832756,-0.02071784995496273,0.008316552266478539,-0.009537950158119202,0.2479800134897232,-1.3246339559555054,-1.4114410877227783,-0.052137576043605804,-1.579810380935669,-4.889397621154785,0.7281901836395264,0.27479660511016846,-0.6900646090507507,0.3234561085700989,-4.280765533447266,0.7246233224868774,-1.3497710227966309,-0.5503144264221191,-0.04234479367733002,-0.3250104486942291,-0.16613207757472992,-1.2780057191848755,-1.498985767364502,0.03305075317621231,-1.520269513130188,-5.055816173553467,0.7318640947341919,0.36491715908050537,-0.6652941703796387,0.23458297550678253,-4.193887710571289,0.3411597860169364,-0.11397247670228738,-0.07746055175503312,0.1686466097552429,-0.17665454808585487,-0.21135461041249434,0.06912381007736945,-0.0020888790903872247,-0.008325944184453827,-0.46975448163483907,1.8521883560272427,0.3316864184216966,-0.5461044549342164,0.17827517690238098,-0.6916237620544906,-0.025830919970272436,-0.4143569891206753,0.16633105354785044,-0.19075900938959545,4.959600358988165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.379760788420455,5.843289346872153,3.187524399903312,-7.280689920916859,2.251525834249327,4.304584968160704,-2.904357637280141,-0.4572155788358068,1.071833679236016,-14.409046595329658
250,0.6343932747840881,-0.7730104327201843,0.800000011920929,0.0,0.0,0.36467552185058594,-0.11107318103313446,-0.08449537307024002,0.16845431923866272,-0.18380630016326904,-0.21159310638904572,0.06540922075510025,-0.0006094442796893418,-0.00359720247797668,-0.5606623888015747,0.13211776316165924,0.010361146181821823,-0.04123973846435547,-0.0068228160962462425,-0.03555125743150711,-0.0009325621649622917,-0.01705940254032612,0.011414606124162674,-0.009294001385569572,0.30626389384269714,-1.2780057191848755,-1.498985767364502,0.03305075317621231,-1.520269513130188,-5.055816173553467,0.7318640947341919,0.36491715908050537,-0.6652941703796387,0.23458297550678253,-4.193887710571289,0.6560688614845276,-1.7174123525619507,-0.8573430776596069,-0.03260163217782974,-0.3413977324962616,-0.17508292198181152,-1.5067453384399414,-1.1777132749557495,0.45294371247291565,-1.5835753679275513,-5.2155866622924805,0.7827789783477783,0.43167412281036377,-0.4751516878604889,0.04943990707397461,-3.900752305984497,0.3646755247103071,-0.11107318177175105,-0.08449537446385233,0.168454322626407,-0.18380629614364785,-0.21159310278901167,0.0654092244018416,-0.0006094442522621968,-0.0035972024677110655,-0.5606623592034033,2.6423553188639923,0.20722291979518284,-0.8247947407216831,-0.13645632476223224,-0.7110251188961373,-0.01865124366548714,-0.34118806827563447,0.22829211936364158,-0.18588002554721106,6.125278110702151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.22057645079812,6.042722146919514,4.164291711442097,-6.328803930769584,2.31688165283206,4.287815786776695,-2.900989259283593,-0.6726874730456808,0.7734722247042971,-17.81517197290305
260,0.5555702447891235,-0.8314695954322815,0.800000011920929,0.0,0.0,0.3951855003833771,-0.11025092005729675,-0.09350910037755966,0.16636449098587036,-0.1916840672492981,-0.21176029741764069,0.06235668435692787,0.0013288679765537381,0.0004323451721575111,-0.6389424800872803,0.16534113883972168,-0.003001752309501171,-0.048618804663419724,-0.012798176147043705,-0.040925100445747375,-0.0006432177033275366,-0.013996384106576443,0.013338165357708931,-0.007346807979047298,0.3617863059043884,-1.5067453384399414,-1.1777132749557495,0.45294371247291565,-1.5835753679275513,-5.2155866622924805,0.7827789783477783,0.43167412281036377,-0.4751516878604889,0.04943990707397461,-3.900752305984497,0.4930737614631653,-2.078211784362793,-1.0461474657058716,-0.024020958691835403,-0.3597463369369507,-0.1833048313856125,-1.4462511539459229,-1.1929134130477905,0.7916209101676941,-1.3879384994506836,-4.6927900314331055,0.7415551543235779,0.37071847915649414,-0.32587575912475586,-0.12732404470443726,-2.8597614765167236,0.39518549470203124,-0.1102509175217653,-0.09350910257996095,0.16636449109145154,-0.19168406295284082,-0.2117603017329085,0.062356682956550384,0.0013288680192065092,0.0004323451806331341,-0.6389424574051717,3.3068226306991666,-0.06003504679727935,-0.9723760664126799,-0.2559635152689361,-0.8185019794894806,-0.012864353719203515,-0.2799276771154684,0.26676330144576466,-0.14693615582844854,7.235726378875718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.824177786138126,6.7951601916977555,4.787310250837258,-5.886689097851254,2.6471900014212824,4.27379909581578,-2.901617946046618,-0.8268672647214241,0.4148677566473576,-21.068236679221982
